"id","type","name"
"78a251ae-ac9b-4d52-a620-1592cca064b2","#microsoft.graph.managedAndroidStoreApp","Microsoft PowerPoint"
"17c10288-94ec-4860-ae7d-1be529e249e3","#microsoft.graph.managedIOSStoreApp","Microsoft PowerPoint"
"a9919f2d-6e49-4c41-86b1-5620b383f6ba","#microsoft.graph.iosStoreApp","Microsoft PowerPoint"
"b94df5d7-3287-4f1a-baf0-b1a32844ca5e","#microsoft.graph.androidManagedStoreApp","Microsoft PowerPoint"
"b20a4304-0e27-4b3f-bbff-6a612164df50","#microsoft.graph.managedAndroidStoreApp","Microsoft SharePoint"
"3b2a5200-272e-419f-a2a9-ac5b22c24632","#microsoft.graph.managedIOSStoreApp","Microsoft SharePoint"
"32fa2fbd-4bdc-4f33-809b-a1c0e25d263f","#microsoft.graph.managedIOSStoreApp","Microsoft StaffHub"
"fa529623-547e-49fd-9b3a-c146909e8b41","#microsoft.graph.managedAndroidStoreApp","Microsoft StaffHub"
"34dce487-fa9c-455d-b8e0-54121c851be2","#microsoft.graph.managedAndroidStoreApp","Microsoft Teams"
"04db7865-57fa-4200-bb22-58c8e85d9146","#microsoft.graph.iosStoreApp","Microsoft Teams"
"4d66e969-6b17-467e-a888-841211afb5a5","#microsoft.graph.managedIOSStoreApp","Microsoft Teams"
"7cb8f609-f38f-4dab-b00f-c23dea7477d4","#microsoft.graph.androidManagedStoreApp","Microsoft Teams"
"e1bd945a-35ab-4b0e-a6a3-40c780ef3786","#microsoft.graph.androidManagedStoreApp","Microsoft To Do: Lists & Tasks"
"abf00503-bef9-48a1-a0ac-0874095241d9","#microsoft.graph.winGetApp","Microsoft To Do: Lists, Tasks & Reminders"
"e3659a58-f7e9-4aeb-91d8-01fd45cf8d4c","#microsoft.graph.managedAndroidStoreApp","Microsoft To-Do"
"57fcd4ff-5a1b-4222-8609-17de9bc3266f","#microsoft.graph.managedIOSStoreApp","Microsoft To-Do"
"67dbcafe-bd1b-4983-8b35-4b5c674bcbb6","#microsoft.graph.winGetApp","Microsoft Whiteboard"
"31c7bfc7-b747-4792-98b1-500f08a68b75","#microsoft.graph.managedAndroidStoreApp","Microsoft Whiteboard"
"ab088f6d-d807-40bc-bab6-7b6435864ca3","#microsoft.graph.managedIOSStoreApp","Microsoft Whiteboard"
"1caa3dec-45af-47ac-95be-66fcd81dafe2","#microsoft.graph.managedIOSStoreApp","Microsoft Word"
"d0e487c1-c41c-434c-a345-6ec9e643a541","#microsoft.graph.managedAndroidStoreApp","Microsoft Word"
"1df34b29-92c0-4c0b-a18e-89e5b9bbf08c","#microsoft.graph.iosStoreApp","Microsoft Word"
"0eec161c-2bab-4827-b036-d376c8265a56","#microsoft.graph.androidManagedStoreApp","Microsoft Word: Edit Documents"
"555d59f6-d5e8-4edf-9bf0-a279e7d0ae4e","#microsoft.graph.managedIOSStoreApp","Mobile Helix Link for InTune"
"f0044f0d-4066-40b0-ba19-9355b530d949","#microsoft.graph.managedIOSStoreApp","Mobile Work Orders"
"7eaf6e50-f73b-4147-a51e-9504837044d8","#microsoft.graph.win32LobApp","mRemoteNG"
"f70b7dbc-a5c7-43e8-a628-795cd404d861","#microsoft.graph.managedAndroidStoreApp","MultiLine for Intune"
"095f4d49-a909-4ca7-8eea-9aad181d6924","#microsoft.graph.managedIOSStoreApp","MultiLine for Intune"
"93290a41-1fe5-4912-925f-94ec6e491864","#microsoft.graph.managedIOSStoreApp","MURAL - Visual Collaboration"
"a67d0f84-bbb0-469d-bad9-ab3096793f7f","#microsoft.graph.managedAndroidStoreApp","MURAL - Visual Collaboration"
"8a905b8b-38ca-472f-98a3-7a4fccb19142","#microsoft.graph.managedIOSStoreApp","My Portal By MangoApps"
"764a5cb0-46f2-4245-b291-a979663d7ff5","#microsoft.graph.managedAndroidStoreApp","My Portal By MangoApps"
"8b9dd924-d436-4785-9212-cafd9cc2d175","#microsoft.graph.managedAndroidStoreApp","myBLDNG"
"4b5897fb-3fd1-48d7-b06e-db5ff1843b3a","#microsoft.graph.managedIOSStoreApp","myBLDNG"
"b23f67da-c78f-4c2b-b9ca-356dc5d5126c","#microsoft.graph.managedIOSStoreApp","MyITOps for Intune"
"ffd3b612-f7f9-4ab4-8fc1-9ad7d2be2ecb","#microsoft.graph.managedAndroidStoreApp","MyITOps for Intune"
"9e7d7b57-fe33-46af-95c8-7cde5e2c1edb","#microsoft.graph.managedAndroidStoreApp","MyQ Roger: OCR scanner PDF"
"0acd6b2d-8375-4a6b-920a-7d91e3165233","#microsoft.graph.managedIOSStoreApp","MyQ Roger: OCR scanner PDF"
"bcd043a2-dcc7-4a96-bc21-75b19752aa41","#microsoft.graph.managedAndroidStoreApp","Naso Mobile"
"5fdb324c-3ec6-4697-aaf0-7db9d6be115c","#microsoft.graph.managedIOSStoreApp","Naso Mobile"
"8bd9788e-dca6-4efa-8442-114eb493d92b","#microsoft.graph.managedAndroidStoreApp","Nexis Newsdesk™ Mobile"
"7bded0b9-7046-42c8-b3c5-25ac778f0fcf","#microsoft.graph.managedIOSStoreApp","Nexis Newsdesk™ Mobile"
"a517a880-54bc-4bbc-b387-1130970879a7","#microsoft.graph.managedAndroidStoreApp","Nine Work for Intune"
"ca6553a6-faa4-4bff-8e42-245613aa351f","#microsoft.graph.managedAndroidStoreApp","Notate for Intune"
"e00ab48e-9a8f-47ef-a290-aa1d1c6e6042","#microsoft.graph.managedIOSStoreApp","Notate for Intune"
"03036d02-2e1e-4b08-bf9c-88faeaee7f2f","#microsoft.graph.win32LobApp","Notepad++"
"517f96f5-024c-44e2-be17-425b59ccba51","#microsoft.graph.managedIOSStoreApp","Now® Mobile - Intune"
"b5df8fec-82b5-447c-9edd-a3a59a9e2b24","#microsoft.graph.managedAndroidStoreApp","Now® Mobile - Intune"
"dd8f0bda-31dc-4f37-9b34-b0095408ad6f","#microsoft.graph.winGetApp","OBS Studio"
"71cacdae-ba86-4cec-ae46-e5e1e8266d58","#microsoft.graph.managedAndroidStoreApp","OfficeMail Go"
"b7ac639d-9ffa-4b3c-be4e-0251055f3971","#microsoft.graph.managedIOSStoreApp","Omnipresence Go"
"956b125a-09a9-4a31-b515-eae9a8e722dd","#microsoft.graph.managedAndroidStoreApp","Omnipresence Go"
"c9bde381-a4c8-41b5-99b3-33405331869d","#microsoft.graph.managedIOSStoreApp","Outlook Groups"
"37f831d5-a0af-4bde-8f94-cb17dbc97126","#microsoft.graph.managedAndroidStoreApp","Outlook Groups"
"cc686a6b-41c1-4732-a13c-2d6bd48e5899","#microsoft.graph.win32LobApp","paint.net"
"69d9d8b6-1dde-4888-8068-862707a7f1c5","#microsoft.graph.win32LobApp","PDF24 Creator"
"90b30a44-bf1d-4e45-98d1-b494a75ca6ba","#microsoft.graph.managedAndroidStoreApp","PenPoint"
"23b9713f-1c57-4cc2-8488-c5b167de7b90","#microsoft.graph.managedIOSStoreApp","PenPoint"
"511e8529-bf7a-4bd1-88d9-72d93cf6750e","#microsoft.graph.managedIOSStoreApp","PK Protect for Intune"
"62727815-1294-4f99-96e4-8c912f339919","#microsoft.graph.managedAndroidStoreApp","Power Apps"
"944aac39-578e-479f-981a-a8ae202de97a","#microsoft.graph.managedIOSStoreApp","Power Automate"
"a88a40d2-0b4d-40a6-8d88-c413058b06d7","#microsoft.graph.managedAndroidStoreApp","Power Automate"
"d2d2b309-7695-48fc-a527-0de77d969ce7","#microsoft.graph.managedAndroidStoreApp","PrinterOn for Microsoft"
"ab18cdef-4166-4ea2-bc8b-766411b6161b","#microsoft.graph.managedIOSStoreApp","PrinterOn for Microsoft"
"6f365a1d-0f1e-4663-8a4b-0609ef3307d3","#microsoft.graph.managedIOSStoreApp","PrinterOn Print"
"97aa7b7b-e13a-4956-b626-6a8279e790d8","#microsoft.graph.managedAndroidStoreApp","PrinterOn Print"
"da56b904-2a6a-4656-a97d-9e9e21fa4f72","#microsoft.graph.officeSuiteApp","Project Professional"
"706d66a4-fc06-45e5-8a95-1d1a646d0cea","#microsoft.graph.officeSuiteApp","Project Standard"
"73520b20-1e4f-48d6-a635-c4e01dab5f33","#microsoft.graph.win32LobApp","PuTTy"
"18752832-1f4f-4e90-9818-e0a29bd6eca9","#microsoft.graph.win32LobApp","PyCharm Community Edition"
"8ade855c-1d56-44c0-a300-4c2aa4fcc95b","#microsoft.graph.winGetApp","Python 3.12"
"f9f16a21-6c36-45d4-942f-671efb82dda2","#microsoft.graph.managedAndroidStoreApp","Qlik Sense Mobile"
"0ed98897-a9c5-484e-b447-a95e085b6705","#microsoft.graph.managedIOSStoreApp","Qlik Sense Mobile"
"47e5d524-8ae4-41be-ac93-3fbd700ec2fd","#microsoft.graph.managedAndroidStoreApp","Re:Work Enterprise"
"fa2fffc3-5d56-40d5-883c-ea22590f4be4","#microsoft.graph.managedIOSStoreApp","Re:Work Enterprise"
"03199291-5645-4dd4-b59b-3682b8eeab54","#microsoft.graph.managedIOSStoreApp","Remote Desktop"
"417e4ebe-51be-4b88-8f97-578c3cae3d4d","#microsoft.graph.managedAndroidStoreApp","Remote Desktop"
"7ae0abdc-6adb-4ee9-b1f3-66d851b68f34","#microsoft.graph.managedAndroidStoreApp","Remote Desktop"
"50eda182-443c-4107-805b-7fb01705c93a","#microsoft.graph.win32LobApp","Rename Hybrid-joined computer"
"335e4eaa-b894-4110-abff-12972b5eac73","#microsoft.graph.managedAndroidStoreApp","RICOH Spaces"
"b0de0eb5-42e5-4a1d-a15f-2e2eacfcb7a0","#microsoft.graph.managedIOSStoreApp","RICOH Spaces"
"474227af-8fd4-4daa-9a69-7b297c3d5469","#microsoft.graph.managedIOSStoreApp","RICOH Spaces V2"
"2c5d06a5-421b-485a-871b-e48f74257e58","#microsoft.graph.managedAndroidStoreApp","RICOH Spaces V2"
"8cd0d844-ae40-422d-a7c5-80798b2a02a6","#microsoft.graph.managedIOSStoreApp","RingCentral for Intune"
"db44d500-3976-4525-95e8-e083316a7ea3","#microsoft.graph.managedAndroidStoreApp","RingCentral for Intune"
"4ab29471-3424-43ee-9a29-5b289d94276b","#microsoft.graph.managedAndroidStoreApp","Riskonnect Resilience"
"8a909999-c2e6-4cf5-a788-9a0d7e2c9b46","#microsoft.graph.managedIOSStoreApp","Riskonnect Resilience"
"a6087ce7-5ac7-4e87-a36a-c1aaaf3c9d8e","#microsoft.graph.managedIOSStoreApp","Secure Contacts"
"6909fdf4-fa2c-4294-9d53-4b14848c1e0c","#microsoft.graph.managedAndroidStoreApp","Seismic"
"42d69051-17c8-42e0-8c62-5a8223c24efb","#microsoft.graph.managedIOSStoreApp","Seismic"
"edddf2c8-9dab-4543-b279-3379193feee2","#microsoft.graph.managedIOSStoreApp","Senses"
"1f6bdc81-3253-4630-b136-139cddf59f54","#microsoft.graph.managedAndroidStoreApp","ServiceNow® Agent - Intune"
"29915eba-2827-4cec-befe-1f7bf47756a9","#microsoft.graph.managedIOSStoreApp","ServiceNow® Agent - Intune"
"be3b92c5-6bee-402c-93ee-075ece26c952","#microsoft.graph.managedIOSStoreApp","Skype for Business"
"0b683bba-8375-44ac-b2fb-ca345e9e21c6","#microsoft.graph.managedAndroidStoreApp","Skype for Business"
"e9d0fdfe-c1ec-4a4e-9629-8145f3121e04","#microsoft.graph.managedIOSStoreApp","Slack for Intune"
"e9fa21c2-d352-45fe-a41a-842b0287344e","#microsoft.graph.managedAndroidStoreApp","Slack for Intune"
"51922921-c0e3-4595-bc31-8b1cc0f736ef","#microsoft.graph.managedAndroidStoreApp","Space Connect"
"e5f8e7f1-9f47-488c-bd93-b7eaf7ac684d","#microsoft.graph.managedIOSStoreApp","Space Connect"
"8fd43abd-59ed-4fb9-baa1-13b6db6b6848","#microsoft.graph.managedIOSStoreApp","Speaking Email"
"c6c3d967-d09e-4f8c-a1fd-d011eb4630c7","#microsoft.graph.win32LobApp","STP Viewer"
"e1be988f-8b75-408b-93d9-b91a68571d8f","#microsoft.graph.win32LobApp","Sunetplus"
"71160a9a-fa50-4d57-a732-25dd35664dd7","#microsoft.graph.managedIOSStoreApp","Synchrotab for Intune"
"40f6fb57-27a6-403d-b0d8-25882954f7d3","#microsoft.graph.managedAndroidStoreApp","Tableau Mobile for Intune"
"4db686ba-dab1-43c7-9065-27423d8efcbe","#microsoft.graph.managedIOSStoreApp","Tableau Mobile for Intune"
"59b39437-9458-41cd-86e2-ae3962c37e0b","#microsoft.graph.managedIOSStoreApp","Team Papers for Intune"
"ddffc62b-db76-45ca-8775-7b9ba7f6a01d","#microsoft.graph.win32LobApp","Teams New"
"9dca30f8-3083-4eb6-9a01-46948fee4aec","#microsoft.graph.win32LobApp","TeamViewer"
"9c46174e-25f6-4634-97af-fc3cf8c6669c","#microsoft.graph.webApp","TicketSystem"
"1664ad96-28e0-4853-96e5-1335a55f7629","#microsoft.graph.managedAndroidStoreApp","Unique Moments"
"5bd5d89e-5c6b-482c-a5c3-7bbb934671f4","#microsoft.graph.managedIOSStoreApp","Unique Moments"
"72a666e2-cc87-46aa-91d0-08a587478e6d","#microsoft.graph.managedIOSStoreApp","Varicent"
"c3035a0c-67d2-4566-b717-52a73c753d2d","#microsoft.graph.managedAndroidStoreApp","Varicent"
"f4b34c04-ca89-42d2-bf3e-7795ae7df776","#microsoft.graph.managedIOSStoreApp","Vbrick Mobile"
"2a753bba-78ec-470b-9f35-84c6b29940ab","#microsoft.graph.managedAndroidStoreApp","Vbrick Mobile"
"2fa39d67-6c1b-497f-8f99-018455fb8f9e","#microsoft.graph.managedIOSStoreApp","Vera for Intune"
"15dede0d-5e39-4b4d-ab57-549514467b5d","#microsoft.graph.managedIOSStoreApp","VerityRMS"
"69be4ec7-cc8e-41f7-af37-16367674be7c","#microsoft.graph.officeSuiteApp","Visio Professional"
"b34ca31d-47f3-40cf-997f-40e8889bfdb1","#microsoft.graph.managedIOSStoreApp","Viva Engage"
"1648e5ce-df44-41f5-a337-d208ac0fef2c","#microsoft.graph.managedAndroidStoreApp","Viva Engage"
"602d2858-95fe-4026-9448-485637998e8d","#microsoft.graph.winGetApp","VLC"
"99cbbad3-e96f-443a-a1bc-e7169c792ec0","#microsoft.graph.win32LobApp","VMware Player"
"598c29ff-f113-4718-9ad3-354f460d7cf0","#microsoft.graph.win32LobApp","VMware Workstation"
"7038a0cd-8e80-44f6-b8d3-72a5fdf0c6e0","#microsoft.graph.managedIOSStoreApp","Voltage Mail"
"e57b7a9e-f95b-4eda-a539-df6b82fa7f7f","#microsoft.graph.managedAndroidStoreApp","Voltage SecureMail"
"d491c21f-581e-417f-97e9-b92e9d9c0217","#microsoft.graph.managedIOSStoreApp","VPSX Print for Intune"
"29db670e-ed9a-45ec-8c8b-de10fed0d324","#microsoft.graph.managedAndroidStoreApp","VPSX Print for Intune"
"d748ba06-c4ff-47ab-a5e2-05c5fa84cf9c","#microsoft.graph.managedIOSStoreApp","Webex for Intune"
"3f13e830-11b9-4783-9206-384ca0544e0f","#microsoft.graph.managedAndroidStoreApp","Webex for Intune"
"388b9672-700b-46f4-9c70-c8a25d4cba3a","#microsoft.graph.win32LobApp","WinSCP"
"c6a034c6-fd3f-488c-b25a-4bd6f1c74adc","#microsoft.graph.managedAndroidStoreApp","Work Folders"
"bd78db0f-8ef3-4aa7-927a-e9cdf2ac4823","#microsoft.graph.managedIOSStoreApp","Work Folders"
"88267d09-f9d0-4738-90ee-952d77f61d2f","#microsoft.graph.androidManagedStoreApp","X509 Certificate Viewer Tool"
"91766b8e-6006-4e86-a1a5-62a541cf5472","#microsoft.graph.managedIOSStoreApp","ZERØ - email for attorneys"
"05620ead-c61c-4eb9-9653-e9c846b53ab8","#microsoft.graph.managedIOSStoreApp","Zero for Intune"
"392d2b4b-b923-4e78-93e6-1c0cddb65144","#microsoft.graph.managedIOSStoreApp","Zoom for Intune"
"c83d3841-d364-43fe-9035-a928be642d3d","#microsoft.graph.managedAndroidStoreApp","Zoom for Intune"
